date,year,month,day,julianDay,hour,H,Ustar,Wstar,dtheta_dz,PBLHc,PBLHm,L,z0,b0,a0,ws,wd,wind_h,temp,temp_h,pp_code,pp,rh,pres,cloudCover,ventCoef
2019-01-12 12:00:00,2019.0,1.0,12.458333333333334,12.458333333333334,12.5,116.81333333333333,0.41828571428571426,,,,700.4285714285714,9.000000000000002,0.5425541666666667,1.0904166666666666,0.5766666666666667,2.95,209.875,-2.6666666666666665,298.43333333333334,2.0,6666.0,0.0,69.125,1010.375,4.666666666666667,2930.871428571428
2019-01-13 12:00:00,2019.0,1.0,13.458333333333334,13.458333333333334,12.5,62.68235294117647,0.20525,,,,255.125,-16.15,0.5771833333333333,1.1375,0.5758333333333333,1.675,82.0,-2.6666666666666665,296.325,2.0,6666.0,0.0,84.75,1010.0416666666666,5.708333333333333,522.6875
2019-01-14 12:00:00,2019.0,1.0,14.458333333333334,14.458333333333334,12.5,88.22941176470589,0.294875,,,,429.0,24.137500000000003,0.5476416666666667,1.0804166666666666,0.57625,2.3,111.375,-2.6666666666666665,297.45,2.0,6666.0,0.0,78.5,1009.75,8.666666666666666,1282.7
2019-01-15 12:00:00,2019.0,1.0,15.458333333333334,15.458333333333334,12.5,67.64117647058823,0.258,,,,364.375,-92.9625,0.6459333333333334,1.2695833333333333,0.5845833333333333,1.775,145.625,-2.6666666666666665,294.6375,2.0,6666.0,0.0,91.625,1008.625,8.333333333333334,995.6249999999999
2019-01-16 12:00:00,2019.0,1.0,16.458333333333332,16.458333333333332,12.5,148.73999999999998,0.4268571428571429,,,,851.1428571428571,-108.05714285714284,0.6158041666666666,1.1945833333333333,0.5783333333333334,2.3625,137.5,-2.6666666666666665,297.4916666666667,2.0,6666.0,0.0,67.375,1010.0,2.0,4469.785714285715
2019-01-17 12:00:00,2019.0,1.0,17.458333333333332,17.458333333333332,12.5,79.09375,0.501375,,,,912.875,-79.35000000000001,0.59035,1.1741666666666666,0.5808333333333333,3.5874999999999995,98.625,-2.6666666666666665,292.0416666666667,2.0,6666.0,0.0,66.5,1012.6666666666666,7.916666666666667,3864.5125
2019-01-18 12:00:00,2019.0,1.0,18.458333333333332,18.458333333333332,12.5,131.9875,0.269125,,,,402.625,-12.450000000000001,0.5681833333333334,1.1291666666666667,0.5808333333333333,2.0625,86.5,-2.6666666666666665,293.18333333333334,2.0,6666.0,0.0,70.0,1012.9166666666666,2.3333333333333335,1255.5875
2019-01-19 12:00:00,2019.0,1.0,19.458333333333332,19.458333333333332,12.5,124.81875,0.338125,,,,551.75,-2.9499999999999975,0.504975,1.0295833333333333,0.5770833333333333,3.075,152.625,-2.6666666666666665,295.45,2.0,6666.0,0.0,61.0,1012.75,1.6666666666666667,2483.1875
2019-01-20 12:00:00,2019.0,1.0,20.458333333333332,20.458333333333332,12.5,130.90625,0.37925,,,,632.875,-26.3,0.5731416666666667,1.1291666666666667,0.5779166666666666,3.15,219.875,-2.6666666666666665,297.07916666666665,2.0,6666.0,0.0,60.5,1010.5833333333334,2.625,2605.4125
2019-01-21 12:00:00,2019.0,1.0,21.458333333333332,21.458333333333332,12.5,144.21875,0.281375,,,,419.125,-7.062500000000002,0.6119333333333333,1.2233333333333334,0.5845833333333333,1.925,295.5,-2.6666666666666665,300.62083333333334,2.0,6666.0,0.0,57.5,1009.5833333333334,1.5416666666666667,1113.0
2019-01-22 12:00:00,2019.0,1.0,22.458333333333332,22.458333333333332,12.5,99.27058823529413,0.406125,,,,712.0,14.374999999999993,0.6194333333333333,1.2225,0.5841666666666666,2.9,257.875,-2.6666666666666665,302.3041666666667,2.0,6666.0,0.0,61.125,1009.2916666666666,7.458333333333333,2977.0875
2019-01-23 12:00:00,2019.0,1.0,23.458333333333332,23.458333333333332,12.5,90.71764705882353,0.35925,,,,591.875,-56.0375,0.5458083333333333,1.1020833333333333,0.5816666666666667,3.0124999999999997,127.875,-2.6666666666666665,298.675,2.0,6666.0,0.0,72.875,1010.875,5.875,2455.6749999999997
2019-01-24 12:00:00,2019.0,1.0,24.458333333333332,24.458333333333332,12.5,102.71875,0.3702857142857143,,,,566.2857142857143,38.0,0.5112625,1.04125,0.5812499999999999,2.9,98.25,-2.6666666666666665,299.6333333333333,2.0,6666.0,0.0,70.25,1010.5833333333334,5.125,2117.7
2019-01-25 12:00:00,2019.0,1.0,25.458333333333332,25.458333333333332,12.5,59.15625,0.3271428571428571,,,,551.7142857142857,-192.11428571428573,0.5986791666666667,1.1829166666666666,0.58375,2.175,109.75,-2.6666666666666665,296.875,2.0,6666.0,0.0,90.625,1009.4166666666666,8.166666666666666,2232.942857142857
2019-01-26 12:00:00,2019.0,1.0,26.458333333333332,26.458333333333332,12.5,90.89999999999999,0.3365,,,,535.25,-62.6375,0.57385,1.1558333333333333,0.5845833333333333,2.5,112.5,-2.6666666666666665,301.075,2.0,6666.0,0.0,74.5,1010.0416666666666,8.583333333333334,1881.3374999999999
2019-01-27 12:00:00,2019.0,1.0,27.458333333333332,27.458333333333332,12.5,131.0875,0.27125,,,,384.375,-14.7625,0.5927250000000001,1.1583333333333332,0.5820833333333334,2.1125,211.5,-2.6666666666666665,302.0083333333333,2.0,6666.0,0.0,74.125,1009.0416666666666,3.5416666666666665,1041.3875
2019-01-28 12:00:00,2019.0,1.0,28.458333333333332,28.458333333333332,12.5,136.43125,0.412875,,,,712.75,49.62499999999999,0.6229333333333333,1.22,0.5883333333333333,2.8249999999999997,307.75,-2.6666666666666665,304.77916666666664,2.0,6666.0,0.0,64.25,1008.625,2.5833333333333335,2688.25
2019-01-29 12:00:00,2019.0,1.0,29.458333333333332,29.458333333333332,12.5,110.37647058823529,0.471125,,,,849.25,-145.95,0.5838916666666666,1.1795833333333332,0.5916666666666667,3.3375,260.125,-2.6666666666666665,302.075,2.0,6666.0,0.0,70.5,1008.0416666666666,8.125,3420.2375
2019-01-30 12:00:00,2019.0,1.0,30.458333333333332,30.458333333333332,12.5,101.60666666666665,0.3897142857142857,,,,635.0,63.385714285714286,0.6285958333333334,1.2379166666666666,0.5908333333333333,2.1875,155.125,-2.6666666666666665,298.83750000000003,2.0,6666.0,0.0,69.125,1009.125,2.5833333333333335,2052.842857142857
2019-01-31 12:00:00,2019.0,1.4583333333333333,17.25,31.458333333333332,12.5,129.7,0.243625,,,,356.375,-20.0125,0.5900166666666666,1.1649999999999998,0.5858333333333333,1.85,138.875,-2.6666666666666665,300.50416666666666,2.0,6666.0,0.0,68.5,1009.4166666666666,3.7916666666666665,1035.1875
2019-02-01 12:00:00,2019.0,2.0,1.4583333333333333,32.458333333333336,12.5,66.22941176470589,0.51125,,,,1027.75,-112.61250000000001,0.6251416666666666,1.22125,0.5983333333333333,3.525,190.25,-2.6666666666666665,300.35833333333335,2.0,6666.0,0.0,65.125,1010.0416666666666,6.333333333333333,5528.125
2019-02-02 12:00:00,2019.0,2.0,2.4583333333333335,33.458333333333336,12.5,121.44375,0.6407499999999999,,,,1278.0,3.1750000000000007,0.6089749999999999,1.2295833333333333,0.6054166666666666,4.425,109.25,-2.6666666666666665,293.65416666666664,2.0,6666.0,0.0,55.625,1013.7916666666666,1.9583333333333333,6411.474999999999
2019-02-03 12:00:00,2019.0,2.0,3.4583333333333335,34.458333333333336,12.5,131.73125,0.23025,,,,306.5,-11.2875,0.5463083333333333,1.1079166666666667,0.6008333333333333,1.875,122.875,-2.6666666666666665,294.8541666666667,2.0,6666.0,0.0,58.875,1013.9166666666666,2.5833333333333335,688.575
2019-02-04 12:00:00,2019.0,2.0,4.458333333333333,35.458333333333336,12.5,133.86875,0.16957142857142857,,,,195.14285714285714,-2.157142857142857,0.5613875,1.1158333333333332,0.5983333333333333,1.2,149.875,-2.6666666666666665,295.87916666666666,2.0,6666.0,0.0,61.875,1013.0416666666666,0.08333333333333333,295.12857142857143
2019-02-05 12:00:00,2019.0,2.0,5.458333333333333,36.458333333333336,12.5,134.22,0.28014285714285714,,,,409.42857142857144,-28.857142857142858,0.5402625,1.0824999999999998,0.5966666666666667,2.0625,172.5,-2.6666666666666665,297.69166666666666,2.0,6666.0,0.0,60.375,1011.5,0.5416666666666666,1211.457142857143
2019-02-06 12:00:00,2019.0,2.0,6.458333333333333,37.458333333333336,12.5,129.6375,0.30275,,,,484.25,-38.9875,0.5153916666666666,1.0445833333333334,0.5970833333333333,2.6875,137.125,-2.6666666666666665,299.1791666666667,2.0,6666.0,0.0,62.75,1009.7083333333334,1.2083333333333333,1814.2
2019-02-07 12:00:00,2019.0,2.0,7.458333333333333,38.458333333333336,12.5,136.89375,0.3045,,,,486.125,-37.95,0.5852666666666667,1.1483333333333332,0.5983333333333333,2.3125,224.625,-2.6666666666666665,300.875,2.0,6666.0,0.0,61.0,1008.5833333333334,1.1666666666666667,1543.0
2019-02-08 12:00:00,2019.0,2.0,8.458333333333334,39.458333333333336,12.5,110.73125,0.348375,,,,649.875,142.96250000000003,0.615725,1.2170833333333333,0.6020833333333333,2.3,200.375,-2.6666666666666665,301.25,2.0,6666.0,0.0,66.0,1008.375,6.708333333333333,3109.4125
2019-02-09 12:00:00,2019.0,2.0,9.458333333333334,40.458333333333336,12.5,146.83846153846156,0.31033333333333335,,,,488.6666666666667,-47.6,0.6142875,1.2116666666666667,0.60375,0.7125,96.25,-2.6666666666666665,301.3666666666667,2.0,6666.0,0.0,63.125,1007.875,2.875,1317.6000000000001
2019-02-10 12:00:00,2019.0,2.0,10.458333333333334,41.458333333333336,12.5,135.70666666666665,0.388,,,,638.0,-44.07142857142857,0.6528041666666666,1.26375,0.6054166666666666,2.125,203.375,-2.6666666666666665,301.84999999999997,2.0,6666.0,0.0,60.5,1006.5416666666666,5.083333333333333,1939.8285714285716
2019-02-11 12:00:00,2019.0,2.0,11.458333333333334,42.458333333333336,12.5,106.02,0.648375,0.478,0.005,50.0,1317.75,-16.949999999999985,0.6699333333333334,1.29,0.6066666666666667,4.0375,141.25,-2.6666666666666665,291.78333333333336,2.0,6666.0,0.0,61.625,1011.9583333333334,2.2083333333333335,6607.825
2019-02-12 12:00:00,2019.0,2.0,12.458333333333334,43.458333333333336,12.5,139.46,0.31771428571428567,,,,517.4285714285714,-48.67142857142857,0.6047208333333333,1.2091666666666667,0.6054166666666666,1.9749999999999999,182.75,-2.6666666666666665,292.7083333333333,2.0,6666.0,0.0,51.375,1013.75,2.2083333333333335,1708.8285714285714
2019-02-13 12:00:00,2019.0,2.0,13.458333333333334,44.458333333333336,12.5,114.02142857142857,0.2472857142857143,0.288,0.005,50.0,349.7142857142857,-27.5,0.5593458333333333,1.1145833333333333,0.6033333333333334,1.725,247.5,-2.6666666666666665,294.46666666666664,2.0,6666.0,0.0,57.875,1011.7916666666666,6.791666666666667,977.157142857143
2019-02-14 12:00:00,2019.0,2.0,14.458333333333334,45.458333333333336,12.5,77.35000000000001,0.19825,,,,234.75,-19.6,0.586,1.175,0.6045833333333334,0.6375,53.25,-2.6666666666666665,292.5833333333333,2.0,6666.0,0.0,77.5,1011.1666666666666,3.2083333333333335,379.375
2019-02-15 12:00:00,2019.0,2.0,15.458333333333334,46.458333333333336,12.5,151.09230769230768,0.23650000000000002,0.478,0.005,50.0,316.8333333333333,-21.816666666666663,0.5793,1.1495833333333334,0.6041666666666666,1.225,182.125,-2.6666666666666665,296.1041666666667,2.0,6666.0,0.0,67.75,1011.1666666666666,0.0,690.9333333333334
2019-02-16 12:00:00,2019.0,2.0,16.458333333333332,47.458333333333336,12.5,121.39333333333335,0.24762499999999998,0.479,0.005,50.0,341.625,-22.125,0.533975,1.0708333333333333,0.6029166666666667,2.1125,225.125,-2.6666666666666665,298.9875,2.0,6666.0,0.0,62.75,1010.9583333333334,0.041666666666666664,999.5375
2019-02-17 12:00:00,2019.0,2.0,17.458333333333332,48.458333333333336,12.5,127.12666666666665,0.255125,0.415,0.005,50.0,348.125,-13.3625,0.5685583333333333,1.1220833333333333,0.6033333333333334,2.125,211.75,-2.6666666666666665,299.9291666666667,2.0,6666.0,0.0,64.625,1009.75,0.25,928.4375
2019-02-18 12:00:00,2019.0,2.0,18.458333333333332,49.458333333333336,12.5,135.78666666666666,0.27249999999999996,0.48,0.005,50.0,410.25,-25.200000000000003,0.5975583333333333,1.1633333333333333,0.605,2.0375,285.5,-2.6666666666666665,301.1041666666667,2.0,6666.0,0.0,62.375,1008.375,1.4583333333333333,1206.6750000000002
2019-02-19 12:00:00,2019.0,2.0,19.458333333333332,50.458333333333336,12.5,128.29375,0.3045,,,,450.5,4.0,0.5889333333333333,1.2183333333333333,0.6120833333333333,2.1875,280.25,-2.6666666666666665,304.29583333333335,2.0,6666.0,0.0,54.5,1008.0416666666666,3.125,1251.2
2019-02-20 12:00:00,2019.0,2.0,20.458333333333332,51.458333333333336,12.5,125.13125000000001,0.363625,,,,572.375,31.9625,0.6262249999999999,1.20875,0.6066666666666667,2.45,264.75,-2.6666666666666665,303.97499999999997,2.0,6666.0,0.0,53.125,1008.5416666666666,2.375,1648.2250000000001
2019-02-21 12:00:00,2019.0,2.0,21.458333333333332,52.458333333333336,12.5,54.787499999999994,0.2958636363636364,0.626,0.005,358.75,455.45454545454544,-118.71363636363635,0.5807,1.1320833333333333,0.6045833333333334,2.1681818181818184,215.5,8.416666666666666,303.07916666666665,2.0,833.25,0.0,60.59090909090909,1007.4583333333334,6.958333333333333,1371.3227272727272
2019-02-22 12:00:00,2019.0,2.0,22.458333333333332,53.458333333333336,12.5,27.73478260869565,0.19490909090909092,1.0651,0.005,711.9,265.22727272727275,37.25,0.5641583333333333,1.1279166666666667,0.6095833333333334,1.3541666666666667,108.375,10.0,299.27500000000003,2.0,0.0,0.0,81.75,1005.3333333333334,9.666666666666666,751.9545454545455
2019-02-23 12:00:00,2019.0,2.0,23.458333333333332,54.458333333333336,12.5,27.652380952380955,0.22641176470588234,0.83675,0.005,557.75,347.3529411764706,-242.64705882352942,0.6483875,1.28,0.6170833333333333,1.2249999999999999,91.29166666666667,10.0,295.8958333333333,2.0,0.0,0.0,86.375,1001.4166666666666,8.833333333333334,1054.7294117647057
2019-02-24 12:00:00,2019.0,2.0,24.458333333333332,55.458333333333336,12.5,50.83043478260869,0.3803913043478261,1.6004545454545456,0.005,1287.1818181818182,663.6521739130435,13.304347826086957,0.6617041666666666,1.345,0.6266666666666666,2.470833333333333,111.25,10.0,292.60833333333335,2.0,0.0,0.0,51.583333333333336,1007.7916666666666,4.708333333333333,2657.3260869565215
2019-02-25 12:00:00,2019.0,2.0,25.458333333333332,56.458333333333336,12.5,65.88333333333334,0.34241666666666665,1.735818181818182,0.005,1468.1818181818182,632.0833333333334,0.9249999999999972,0.832,1.5,0.62125,2.2583333333333333,189.04166666666666,10.0,291.1125,2.0,0.0,0.0,54.416666666666664,1013.5,2.0,2871.808333333333
2019-02-26 12:00:00,2019.0,2.0,26.458333333333332,57.458333333333336,12.5,85.55909090909091,0.3342272727272727,1.833181818181818,0.005,1532.5454545454545,582.2727272727273,0.09090909090909123,0.7207416666666666,1.38375,0.6208333333333333,2.004166666666667,232.25,10.0,291.55,2.0,0.0,0.0,45.833333333333336,1014.25,0.4166666666666667,2343.0954545454547
2019-02-27 12:00:00,2019.0,2.0,27.458333333333332,58.458333333333336,12.5,84.9090909090909,0.28719047619047616,1.6713749999999998,0.005,926.75,461.0952380952381,-29.95714285714286,0.6936541666666667,1.3295833333333333,0.6229166666666667,1.7565217391304346,207.82608695652175,9.208333333333334,294.37083333333334,2.0,416.625,0.0,56.130434782608695,1011.7916666666666,2.625,1649.7285714285715
2019-02-28 12:00:00,2019.0,2.4583333333333335,15.625,59.458333333333336,12.5,53.31666666666666,0.26245833333333335,1.5006363636363638,0.005,1204.0,374.9166666666667,27.541666666666668,0.3930833333333333,0.8295833333333333,0.6075,2.225,228.16666666666666,10.0,294.90000000000003,2.0,0.0,0.0,61.708333333333336,1009.7916666666666,1.0416666666666667,1901.4458333333334
2019-03-01 12:00:00,2019.0,3.0,1.4583333333333333,60.458333333333336,12.5,58.04583333333334,0.5614583333333334,1.7941818181818183,0.005,1615.7272727272727,1141.25,21.07916666666667,0.711,1.4029166666666668,0.62625,3.7541666666666664,223.625,10.0,298.2916666666667,2.0,0.0,0.0,58.708333333333336,1006.7083333333334,4.166666666666667,5638.974999999999
2019-03-02 12:00:00,2019.0,3.0,2.4583333333333335,61.458333333333336,12.5,69.33478260869565,0.24991304347826088,1.6380000000000001,0.005,1268.5454545454545,379.5652173913044,36.64782608695653,0.4851625,0.9733333333333333,0.6145833333333334,1.9208333333333334,168.5,10.0,295.4458333333333,2.0,0.0,0.0,60.041666666666664,1012.375,1.5833333333333333,1477.304347826087
2019-03-03 12:00:00,2019.0,3.0,3.4583333333333335,62.458333333333336,12.5,45.050000000000004,0.3239166666666667,1.4015454545454544,0.005,1179.909090909091,532.0416666666666,89.40833333333335,0.5075416666666667,1.0166666666666666,0.6062500000000001,2.5416666666666665,146.0,10.0,296.4791666666667,2.0,0.0,0.0,68.5,1006.7083333333334,7.5,2568.9583333333335
2019-03-04 12:00:00,2019.0,3.0,4.458333333333333,63.458333333333336,12.5,79.71428571428571,0.27918181818181814,1.0273999999999999,0.005,482.6,392.45454545454544,-36.47272727272727,0.7068625000000001,1.3175000000000001,0.625,0.7208333333333333,85.625,10.0,294.27916666666664,2.0,0.0,0.0,82.79166666666667,1008.9583333333334,3.25,851.1363636363636
2019-03-05 12:00:00,2019.0,3.0,5.458333333333333,64.45833333333333,12.5,68.48095238095237,0.21261904761904762,1.4905454545454546,0.005,1147.0,278.76190476190476,-11.547619047619047,0.4136125,0.86125,0.6066666666666667,1.5541666666666665,149.125,10.0,297.40000000000003,2.0,0.0,0.0,75.08333333333333,1011.2916666666666,1.2916666666666667,1478.0904761904762
2019-03-06 12:00:00,2019.0,3.0,6.458333333333333,65.45833333333333,12.5,76.55416666666666,0.272,1.6801818181818182,0.005,1304.6363636363637,410.5833333333333,363.4208333333333,0.5762499999999999,1.12875,0.6208333333333333,2.0083333333333333,263.2083333333333,10.0,301.75416666666666,2.0,0.0,0.0,66.45833333333333,1005.0416666666666,1.75,1873.6666666666667
2019-03-07 12:00:00,2019.0,3.0,7.458333333333333,66.45833333333333,12.5,55.79130434782609,0.4266086956521739,1.5526363636363636,0.005,1479.8181818181818,850.6086956521739,-183.13478260869562,0.6450375,1.2533333333333332,0.6316666666666667,2.841666666666667,158.91666666666666,10.0,296.62083333333334,2.0,0.0,0.0,78.04166666666667,1007.2083333333334,8.708333333333334,4290.6
2019-03-08 12:00:00,2019.0,3.0,8.458333333333334,67.45833333333333,12.5,46.94166666666666,0.5502083333333333,1.740181818181818,0.005,1662.2727272727273,1115.4583333333333,3.0833333333333335,0.7590416666666667,1.43875,0.64125,3.6833333333333336,132.83333333333334,10.0,290.15833333333336,2.0,0.0,0.0,57.25,1021.875,2.9166666666666665,5556.075
2019-03-09 12:00:00,2019.0,3.0,9.458333333333334,68.45833333333333,12.5,57.05652173913043,0.3231818181818182,1.806375,0.005,1771.5,510.8636363636364,-11.495454545454544,0.6332000000000001,1.2466666666666666,0.6341666666666667,2.2083333333333335,93.54166666666667,10.0,292.39166666666665,2.0,0.0,0.0,63.916666666666664,1023.7916666666666,6.333333333333333,2565.909090909091
2019-03-10 12:00:00,2019.0,3.0,10.458333333333334,69.45833333333333,12.5,48.8375,0.3695833333333333,0.9216666666666667,0.005,382.3333333333333,580.4583333333334,4.991666666666671,0.440625,0.9075000000000001,0.62375,2.975,142.0,10.0,293.95416666666665,2.0,0.0,0.0,61.583333333333336,1020.0833333333334,1.4166666666666667,1943.4833333333333
2019-03-11 12:00:00,2019.0,3.0,11.458333333333334,70.45833333333333,12.5,44.22272727272727,0.2993,1.6075,0.005,1603.0,500.25,3.4299999999999984,0.49715,0.9987499999999999,0.62625,1.925,99.33333333333333,10.0,294.5625,2.0,0.0,0.0,73.83333333333333,1013.0416666666666,8.625,2308.33
2019-03-12 12:00:00,2019.0,3.0,12.458333333333334,71.45833333333333,12.5,19.21,0.34658823529411764,,,,691.4705882352941,-317.8529411764706,0.7546375,1.39,0.6391666666666667,1.9947368421052631,137.1578947368421,6.041666666666667,410.1958333333334,0.16666666666666666,2083.125,0.0,88.57894736842105,1008.75,23.833333333333332,2289.564705882353
2019-03-13 12:00:00,2019.0,3.0,13.458333333333334,72.45833333333333,12.5,38.10476190476191,0.21705555555555556,1.034,0.005,398.3333333333333,326.0,-25.04444444444444,0.752225,1.41125,0.6395833333333333,1.6166666666666667,141.66666666666666,5.25,381.09999999999997,0.625,2499.75,0.0,81.88888888888889,1010.4166666666666,15.958333333333334,883.5722222222222
2019-03-14 12:00:00,2019.0,3.0,14.458333333333334,73.45833333333333,12.5,61.645833333333336,0.19795652173913042,1.5853,0.005,1148.3,265.5652173913044,-17.469565217391303,0.5465375,1.1216666666666668,0.6416666666666667,1.5260869565217392,99.91304347826087,9.208333333333334,295.59999999999997,2.0,416.625,0.0,76.8695652173913,1012.8333333333334,4.958333333333333,1025.286956521739
2019-03-15 12:00:00,2019.0,3.0,15.458333333333334,74.45833333333333,12.5,25.35833333333333,0.3541666666666667,1.2540909090909091,0.005,1295.8181818181818,591.75,-34.91666666666667,0.432625,0.9216666666666667,0.6320833333333333,2.85,75.79166666666667,10.0,296.12916666666666,2.0,0.0,0.0,80.79166666666667,1013.75,9.166666666666666,2861.629166666666
2019-03-16 12:00:00,2019.0,3.0,16.458333333333332,75.45833333333333,12.5,33.108333333333334,0.3239130434782609,1.27575,0.005,1426.875,554.695652173913,-109.30434782608695,0.4369125,0.8979166666666667,0.625,2.4791666666666665,103.54166666666667,10.0,296.84999999999997,2.0,0.0,0.0,78.625,1011.25,9.166666666666666,2612.7478260869566
2019-03-17 12:00:00,2019.0,3.0,17.458333333333332,76.45833333333333,12.5,78.42777777777778,0.19447058823529412,,,,245.7058823529412,-9.129411764705882,0.5192208333333334,1.03375,0.6295833333333333,1.0208333333333333,99.25,10.0,296.99583333333334,2.0,0.0,0.0,74.875,1006.25,2.0833333333333335,469.24117647058824
2019-03-18 12:00:00,2019.0,3.0,18.458333333333332,77.45833333333333,12.5,64.78571428571429,0.39019047619047625,0.7553333333333333,0.005,315.0,658.4761904761905,1.8285714285714274,0.6778208333333334,1.3004166666666668,0.6458333333333334,2.316666666666667,115.33333333333333,10.0,295.9291666666667,2.0,0.0,0.0,61.541666666666664,1008.0,2.6666666666666665,2079.852380952381
2019-03-19 12:00:00,2019.0,3.0,19.458333333333332,78.45833333333333,12.5,18.425,0.387125,1.169,0.005,1229.090909090909,916.0,-89.93333333333334,0.7486666666666667,1.3875,0.6433333333333333,2.6041666666666665,131.75,10.0,288.7708333333333,2.0,0.0,0.0,67.83333333333333,1017.7916666666666,4.916666666666667,3525.045833333333
2019-03-20 12:00:00,2019.0,3.0,20.458333333333332,79.45833333333333,12.5,73.53478260869566,0.3016818181818182,1.7855555555555556,0.005,1467.4444444444443,622.2272727272727,54.072727272727256,0.7000333333333333,1.2958333333333334,0.6470833333333333,1.952173913043478,121.8695652173913,9.208333333333334,289.43333333333334,2.0,416.625,0.0,57.78260869565217,1020.125,1.0416666666666667,2564.418181818182
2019-03-21 12:00:00,2019.0,3.0,21.458333333333332,80.45833333333333,12.5,66.73478260869565,0.17431578947368423,0.9026666666666667,0.005,311.0,234.8421052631579,-0.20526315789473715,0.4893541666666666,0.9808333333333333,0.635,1.2952380952380953,162.66666666666666,7.625,290.7375,2.0,1249.875,0.0,64.57142857142857,1016.7916666666666,5.583333333333333,504.5473684210526
2019-03-22 12:00:00,2019.0,3.0,22.458333333333332,81.45833333333333,12.5,73.52941176470588,0.26041176470588234,1.4628999999999999,0.005,1066.1,405.52941176470586,-21.129411764705882,0.5207624999999999,1.0283333333333333,0.63,1.3875,156.45833333333334,10.0,291.53749999999997,2.0,0.0,0.0,66.125,1015.2916666666666,1.7916666666666667,2015.2882352941178
